locusID	baseMean	log2FoldChange	lfcSE	pvalue	padj
Sobic.001G001200	15.1345491002273	5.76296987451916	1.02824601277577	2.04020295945859e-09	1.52911218410059e-08
Sobic.001G001300	141.732801559361	0.817718377520525	0.296689783390029	0.00366154456589098	0.00848111208822561
Sobic.001G002600	69.5514839041811	0.618737709812683	0.288188062494711	0.0243993278302295	0.0454617531849972
Sobic.001G003300	54.0525891906261	2.36720879101075	0.311700592962266	3.31733952518238e-15	4.78559454152026e-14
Sobic.001G003900	62.6723396973916	0.79444613778016	0.315042633054825	0.00736139982548107	0.0158444768965429
Sobic.001G004000	24.206190397774	1.71253364113882	0.417355095120916	1.16790033298637e-05	4.70762293234602e-05
Sobic.001G004100	309.685066475917	0.857198114700133	0.224048013192176	8.19253014350551e-05	0.000278230624296184
Sobic.001G004200	95.0065150803168	0.927952930954773	0.212425910267173	7.65699720556425e-06	3.19896759881056e-05
Sobic.001G004400	351.853771834893	0.754394065460091	0.15141063708786	4.58447467869185e-07	2.3726572823749e-06
Sobic.001G005500	543.344512290108	2.58141779721745	0.279421394414816	3.10930161532975e-21	7.66164921777413e-20
Sobic.001G005800	65.1995811722295	1.38795406341206	0.281944079827087	3.47351429871668e-07	1.83978423213025e-06
Sobic.001G006000	524.744165753946	2.80390204682872	0.20225340758864	2.13864360506213e-44	2.14386870023358e-42
Sobic.001G006800	54.7315966558736	2.21768809935561	0.327167659634528	2.61875440856423e-12	2.80356092416861e-11
Sobic.001G007100	88.1312551855494	0.576237934653993	0.234500576891237	0.0117579058304008	0.0239792778367542
Sobic.001G007400	125.933183446515	1.0316447627296	0.213619506915009	6.83192698740723e-07	3.43015617071217e-06
Sobic.001G007500	94.3408682388864	2.78213209293922	0.320602916035017	8.24965200958121e-19	1.61005100005577e-17
Sobic.001G007800	14.1505230973533	0.974338307074459	0.4583142893778	0.0169745281546132	0.0331982707273962
Sobic.001G007900	55.8009354556718	0.927977198863475	0.292149872827274	0.000828315950532246	0.00223523681787097
Sobic.001G008100	319.576002102781	0.94822041613096	0.138795226421716	5.38304822897126e-12	5.56700585602227e-11
Sobic.001G008300	14.3432338447166	1.86694124365608	0.519404848308227	8.95106265547221e-05	0.00030172640128104
Sobic.001G008500	60.2231517863516	1.45419981439007	0.273510579942347	3.87742844251491e-08	2.40624235002781e-07
Sobic.001G008700	223.928924894827	0.914017954617435	0.232935863744882	5.24444602401045e-05	0.000185352085740417
Sobic.001G008800	363.291931861267	1.34682704844653	0.243917757332838	1.28886467234972e-08	8.56476060800985e-08
Sobic.001G009400	7.04522320123115	3.31722968435277	0.977764682989606	8.83791781487547e-05	0.000298140313590531
Sobic.001G009900	8.41304220726283	2.50409633453912	0.988829744951233	0.00206193398932556	0.00507444572097515
Sobic.001G010400	315.573599471384	0.822278174509816	0.173345703551829	1.3746529433639e-06	6.57619356826714e-06
Sobic.001G010600	268.333831209889	1.06098875082774	0.206886031663963	1.65040668624762e-07	9.21168148227356e-07
Sobic.001G010800	164.496885783443	1.93130084027783	0.271421431806764	2.56177893169048e-13	3.06423496215695e-12
Sobic.001G011000	293.391148186906	1.6689568060503	0.276566977187008	4.23963639756385e-10	3.50679348158551e-09
Sobic.001G011200	716.059355791397	1.42164480719394	0.230144660064755	2.26073968636864e-10	1.92780233381353e-09
Sobic.001G011600	1296.32999003414	1.10304338973619	0.208923513093442	6.17445654920179e-08	3.70782630692877e-07
Sobic.001G012900	56.1600906475727	0.98421812925075	0.285148077861367	0.000294363085787226	0.000884593412117873
Sobic.001G013000	283.99663668522	0.654255410347379	0.225097352945525	0.00274693779283088	0.00657498622695905
Sobic.001G013100	149.87712976449	1.20383548999106	0.286520905055424	1.11097493141351e-05	4.49253511687568e-05
Sobic.001G013200	34.8638514546935	0.920100460149258	0.30695902817371	0.00150250345470142	0.00382299804604803
Sobic.001G013300	74.1566778301114	0.780549407431087	0.227105905699561	0.000426783616957833	0.00123600514674771
Sobic.001G013900	45.3612063654789	4.10772411005248	0.453656214484444	4.18216519700269e-20	9.17735579237792e-19
Sobic.001G014500	508.475778919364	0.870054024634693	0.170122514600169	1.95842638726273e-07	1.08010368085265e-06
Sobic.001G015400	136.561399993655	1.1379152560034	0.207606862389722	2.23562721406787e-08	1.43690968808012e-07
Sobic.001G015500	119.407097630989	2.06226067053266	0.268852328527822	4.01844661231157e-15	5.73603993373892e-14
Sobic.001G016400	245.27872276447	0.787313950401393	0.223985429951245	0.000297902168230823	0.000893706504692468
Sobic.001G016500	404.020714077717	0.917716250425202	0.252883643656611	0.000167155874441437	0.000532046020705443
Sobic.001G016700	99.0437813088761	0.529036386484653	0.23619067981709	0.0213202524378955	0.0405031995005697
Sobic.001G017600	43.1252971962527	1.46606349633342	0.342595642550433	6.10710522845838e-06	2.58946545411418e-05
Sobic.001G017700	59.2019075443526	0.968990466528881	0.25353331683056	7.84459485843793e-05	0.000267754279526834
Sobic.001G017800	55.5187404469078	0.808636343639221	0.231305611533792	0.000326342943740554	0.000970083127058413
Sobic.001G018200	185.359938760773	1.09424017430234	0.205404478451787	5.50020767973565e-08	3.34160344674848e-07
Sobic.001G018800	70.8652174844573	1.04461396160958	0.457029301180141	0.0100568958927805	0.020901615530254
Sobic.001G018900	2423.42839406529	1.44542576287016	0.263195921858145	1.26533147315485e-08	8.41788958554716e-08
Sobic.001G019200	23.8961637218739	1.06555533417189	0.358273899772285	0.00142759132969227	0.00365028896083489
Sobic.001G021300	916.61351784486	1.27399469035868	0.210348478817402	5.73099712662059e-10	4.6595383550676e-09
Sobic.001G021500	421.480282678577	0.525906336036699	0.210676306983689	0.0104441257862658	0.0216046091273405
Sobic.001G021800	67.2923359511329	2.0822131311184	0.246125089700134	6.24816771848414e-18	1.13295398825504e-16
Sobic.001G022400	112.345810714479	1.49666812447964	0.359264051330551	9.7665327841379e-06	3.99793359421218e-05
Sobic.001G022500	283.208949139415	1.78389193441034	0.277336690814053	3.07825463242722e-11	2.90581308078723e-10
Sobic.001G022600	952.402584078712	1.68056816280705	0.160121039457279	2.67306645699756e-26	1.00986962528497e-24
Sobic.001G023200	70.9643297595753	1.31895239636713	0.290785306983324	1.74706011875115e-06	8.2020706958825e-06
Sobic.001G023300	341.922542882979	2.61966056207828	0.411837297333091	2.48141115706153e-11	2.37803025768803e-10
Sobic.001G023400	51.5880691628482	0.820522390854947	0.253120632825038	0.000755405232177608	0.00205800100545237
Sobic.001G023800	84.2707221754546	0.897751278599657	0.213488931022021	1.56900808007443e-05	6.15019097017402e-05
Sobic.001G023900	99.2593085565784	1.17675238184439	0.332560367829037	0.000173284879413241	0.00054937378750904
Sobic.001G024000	223.591792393843	2.90258692640356	0.230265008198255	4.77670899148186e-37	3.35758871461014e-35
Sobic.001G024500	1465.85026475271	1.07011871280084	0.369930808724177	0.00177845494323924	0.0044450036214152
Sobic.001G025000	555.764101740706	0.587214513205245	0.13743598805234	1.54130762489008e-05	6.05506355509592e-05
Sobic.001G025300	24.4925679529626	1.66011527311776	0.427235899387917	3.39475688453859e-05	0.00012511739234158
Sobic.001G025600	280.952608974755	0.730710031856051	0.151119240222166	8.77613361019474e-07	4.33111399397666e-06
Sobic.001G025800	123.650574899737	1.29877957719903	0.268887862846315	5.44561308193334e-07	2.78726288379895e-06
Sobic.001G026400	9.02338187837766	2.15159362574415	0.67186512276922	0.000305273938258211	0.000912408621495784
Sobic.001G026600	83.2951480624728	1.04943383870733	0.209593760408326	3.19663511299535e-07	1.70335950765862e-06
